timestamp,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,roll,pitch,yaw,bg_x,bg_y,bg_z,P_trace
1631512917.448492,0.0005,0.0005,-0.0008,0.0108,0.0126,-0.0183,149.14,-79.21,-143.14,0.006781,0.028973,0.027904,0.011727
1631512917.531322,0.0024,0.0027,-0.0042,0.0245,0.0274,-0.0453,148.73,-78.87,-142.62,0.006781,0.028973,0.027904,0.025939
1631512917.640234,0.0056,0.0062,-0.0104,0.0345,0.0366,-0.0701,148.20,-78.50,-142.25,0.006781,0.028973,0.027904,0.041126
1631512917.746526,0.0088,0.0096,-0.0174,0.0390,0.0398,-0.0894,147.65,-78.24,-142.04,0.006781,0.028973,0.027904,0.055107
1631512917.834686,0.0130,0.0139,-0.0285,0.0362,0.0375,-0.1126,146.88,-78.02,-141.56,0.006781,0.028973,0.027904,0.074808
1631512917.944452,0.0168,0.0177,-0.0422,0.0336,0.0312,-0.1373,146.13,-77.93,-140.78,0.006781,0.028973,0.027904,0.097668
1631512918.054050,0.0197,0.0202,-0.0548,0.0326,0.0268,-0.1579,145.72,-77.96,-140.27,0.006781,0.028973,0.027904,0.118308
1631512918.139964,0.0229,0.0226,-0.0727,0.0284,0.0203,-0.1834,145.85,-78.09,-140.32,0.006781,0.028973,0.027904,0.147306
1631512918.244584,0.0253,0.0241,-0.0911,0.0223,0.0107,-0.2033,146.52,-78.23,-140.91,0.006781,0.028973,0.027904,0.177953
1631512918.339505,0.0272,0.0247,-0.1144,0.0122,-0.0006,-0.2268,147.47,-78.40,-141.77,0.006781,0.028973,0.027904,0.218865
1631512918.447994,0.0277,0.0240,-0.1370,-0.0025,-0.0142,-0.2496,148.10,-78.47,-142.34,0.006781,0.028973,0.027904,0.260665
1631512918.543077,0.0269,0.0221,-0.1602,-0.0156,-0.0293,-0.2715,148.55,-78.48,-142.71,0.006781,0.028973,0.027904,0.305584
1631512918.632104,0.0246,0.0185,-0.1869,-0.0332,-0.0460,-0.2945,149.14,-78.52,-143.15,0.006781,0.028973,0.027904,0.360006
1631512918.726270,0.0187,0.0111,-0.2254,-0.0620,-0.0763,-0.3271,150.03,-78.74,-143.81,0.006781,0.028973,0.027904,0.444141
1631512918.850497,0.0129,0.0038,-0.2537,-0.0769,-0.0963,-0.3495,150.50,-79.03,-144.28,0.006781,0.028973,0.027904,0.509757
1631512918.934115,0.0042,-0.0071,-0.2899,-0.0995,-0.1245,-0.3771,150.88,-79.36,-144.95,0.006781,0.028973,0.027904,0.598545
1631512919.033688,-0.0080,-0.0222,-0.3311,-0.1336,-0.1646,-0.4075,150.76,-79.57,-145.16,0.006781,0.028973,0.027904,0.706411
1631512919.138867,-0.0235,-0.0414,-0.3747,-0.1675,-0.2071,-0.4397,149.82,-79.65,-144.28,0.006781,0.028973,0.027904,0.827751
1631512919.241873,-0.0411,-0.0633,-0.4191,-0.1936,-0.2432,-0.4743,148.59,-79.41,-143.13,0.006781,0.028973,0.027904,0.957948
1631512919.338979,-0.0633,-0.0914,-0.4713,-0.2255,-0.2884,-0.5097,147.28,-78.80,-142.05,0.006781,0.028973,0.027904,1.120066
1631512919.445046,-0.0907,-0.1268,-0.5305,-0.2631,-0.3428,-0.5422,146.01,-77.94,-140.90,0.006781,0.028973,0.027904,1.317474
1631512919.557445,-0.1144,-0.1579,-0.5778,-0.2904,-0.3822,-0.5639,145.17,-77.23,-140.02,0.006781,0.028973,0.027904,1.487501
1631512919.643065,-0.1449,-0.1983,-0.6355,-0.3206,-0.4265,-0.5909,144.47,-76.42,-139.30,0.006781,0.028973,0.027904,1.709362
1631512919.742979,-0.1769,-0.2408,-0.6926,-0.3562,-0.4726,-0.6162,144.16,-75.63,-139.13,0.006781,0.028973,0.027904,1.945345
1631512919.837661,-0.2209,-0.2990,-0.7654,-0.4087,-0.5402,-0.6462,144.13,-74.72,-139.19,0.006781,0.028973,0.027904,2.270307
1631512919.952965,-0.2722,-0.3666,-0.8429,-0.4667,-0.6119,-0.6767,144.47,-73.88,-139.46,0.006781,0.028973,0.027904,2.647275
1631512920.070127,-0.3076,-0.4129,-0.8930,-0.5033,-0.6584,-0.6947,144.82,-73.43,-139.81,0.006781,0.028973,0.027904,2.908550
1631512920.143121,-0.3625,-0.4849,-0.9665,-0.5537,-0.7275,-0.7196,145.29,-72.97,-140.36,0.006781,0.028973,0.027904,3.318646
1631512920.247028,-0.4174,-0.5574,-1.0361,-0.5999,-0.7942,-0.7414,145.59,-72.77,-140.67,0.006781,0.028973,0.027904,3.737659
1631512920.342325,-0.4889,-0.6522,-1.1219,-0.6594,-0.8763,-0.7701,145.67,-72.67,-140.68,0.006781,0.028973,0.027904,4.295305
1631512920.455886,-0.5484,-0.7312,-1.1899,-0.7118,-0.9432,-0.7966,145.65,-72.50,-140.60,0.006781,0.028973,0.027904,4.768294
1631512920.542785,-0.6237,-0.8305,-1.2718,-0.7837,-1.0282,-0.8294,145.85,-71.94,-140.66,0.006781,0.028973,0.027904,5.371998
1631512920.643557,-0.7038,-0.9350,-1.3544,-0.8564,-1.1125,-0.8615,146.09,-71.23,-140.67,0.006781,0.028973,0.027904,6.018731
1631512920.741247,-0.8065,-1.0680,-1.4551,-0.9375,-1.2099,-0.8955,146.18,-70.46,-140.64,0.006781,0.028973,0.027904,6.861224
1631512920.855744,-0.8941,-1.1807,-1.5370,-1.0057,-1.2893,-0.9220,146.11,-69.96,-140.63,0.006781,0.028973,0.027904,7.594345
1631512920.945927,-0.9814,-1.2923,-1.6157,-1.0701,-1.3638,-0.9485,145.99,-69.58,-140.63,0.006781,0.028973,0.027904,8.337529
1631512921.030067,-1.0932,-1.4343,-1.7129,-1.1474,-1.4543,-0.9805,145.83,-69.17,-140.69,0.006781,0.028973,0.027904,9.309285
1631512921.130881,-1.2549,-1.6388,-1.8479,-1.2475,-1.5758,-1.0189,145.64,-68.66,-141.02,0.006781,0.028973,0.027904,10.762234
1631512921.265869,-1.3523,-1.7619,-1.9265,-1.3060,-1.6497,-1.0410,145.46,-68.44,-141.35,0.006781,0.028973,0.027904,11.666450
1631512921.342175,-1.4771,-1.9194,-2.0244,-1.3845,-1.7473,-1.0699,145.17,-68.22,-141.72,0.006781,0.028973,0.027904,12.852428
1631512921.434959,-1.6380,-2.1223,-2.1465,-1.4867,-1.8737,-1.1071,144.67,-68.09,-141.75,0.006781,0.028973,0.027904,14.421917
1631512921.547098,-1.7838,-2.3060,-2.2534,-1.5712,-1.9807,-1.1363,144.05,-68.18,-141.31,0.006781,0.028973,0.027904,15.882472
1631512921.642398,-1.9314,-2.4920,-2.3588,-1.6547,-2.0826,-1.1662,143.27,-68.40,-140.59,0.006781,0.028973,0.027904,17.402466
1631512921.733958,-2.1142,-2.7219,-2.4858,-1.7531,-2.2036,-1.2017,142.21,-68.74,-139.54,0.006781,0.028973,0.027904,19.339386
1631512921.841223,-2.3089,-2.9665,-2.6176,-1.8554,-2.3291,-1.2410,141.14,-69.08,-138.37,0.006781,0.028973,0.027904,21.470191
1631512921.949170,-2.5329,-3.2476,-2.7658,-1.9656,-2.4679,-1.2886,140.14,-69.35,-137.23,0.006781,0.028973,0.027904,24.005572
1631512922.066370,-2.6694,-3.4189,-2.8547,-2.0317,-2.5498,-1.3165,139.74,-69.38,-136.80,0.006781,0.028973,0.027904,25.597260
1631512922.134654,-2.8920,-3.6982,-2.9978,-2.1412,-2.6822,-1.3639,139.36,-69.27,-136.45,0.006781,0.028973,0.027904,28.264515
1631512922.241424,-3.0881,-3.9435,-3.1217,-2.2388,-2.7989,-1.4040,139.38,-69.01,-136.46,0.006781,0.028973,0.027904,30.680619
1631512922.330971,-3.3630,-4.2869,-3.2924,-2.3682,-2.9560,-1.4562,139.79,-68.56,-136.81,0.006781,0.028973,0.027904,34.172336
1631512922.450302,-3.5707,-4.5461,-3.4192,-2.4596,-3.0695,-1.4900,140.31,-68.25,-137.32,0.006781,0.028973,0.027904,36.896437
1631512922.536345,-3.8164,-4.8528,-3.5668,-2.5676,-3.2049,-1.5322,141.02,-68.01,-138.02,0.006781,0.028973,0.027904,40.212587
1631512922.634117,-4.0721,-5.1719,-3.7183,-2.6810,-3.3437,-1.5766,141.92,-67.80,-138.82,0.006781,0.028973,0.027904,43.766075
1631512922.731567,-4.4249,-5.6113,-3.9238,-2.8327,-3.5239,-1.6349,143.35,-67.37,-140.01,0.006781,0.028973,0.027904,48.834110
1631512922.859534,-4.6393,-5.8779,-4.0468,-2.9218,-3.6312,-1.6668,144.26,-66.99,-140.71,0.006781,0.028973,0.027904,52.010203
1631512922.934053,-4.9182,-6.2242,-4.2046,-3.0391,-3.7700,-1.7047,145.29,-66.47,-141.44,0.006781,0.028973,0.027904,56.248029
1631512923.027640,-5.3239,-6.7270,-4.4297,-3.2027,-3.9662,-1.7591,146.30,-65.75,-141.99,0.006781,0.028973,0.027904,62.617368
1631512923.157621,-5.6512,-7.1322,-4.6082,-3.3285,-4.1203,-1.8036,146.65,-65.17,-142.01,0.006781,0.028973,0.027904,67.936815
1631512923.257863,-5.9218,-7.4671,-4.7541,-3.4306,-4.2446,-1.8393,146.69,-64.64,-141.82,0.006781,0.028973,0.027904,72.456908
1631512923.337933,-6.2616,-7.8869,-4.9349,-3.5686,-4.3987,-1.8834,146.59,-64.04,-141.49,0.006781,0.028973,0.027904,78.282069
1631512923.435081,-6.6439,-8.3567,-5.1348,-3.7285,-4.5677,-1.9337,146.53,-63.60,-141.12,0.006781,0.028973,0.027904,85.004597
1631512923.539865,-7.0636,-8.8695,-5.3508,-3.8938,-4.7485,-1.9887,146.48,-63.30,-140.82,0.006781,0.028973,0.027904,92.587398
1631512923.649973,-7.4276,-9.3130,-5.5356,-4.0233,-4.8989,-2.0326,146.34,-63.03,-140.63,0.006781,0.028973,0.027904,99.351338
1631512923.741912,-7.7866,-9.7500,-5.7161,-4.1466,-5.0459,-2.0735,146.13,-62.72,-140.45,0.006781,0.028973,0.027904,106.206224
1631512923.829809,-8.2083,-10.2632,-5.9257,-4.2877,-5.2189,-2.1195,145.94,-62.37,-140.25,0.006781,0.028973,0.027904,114.488298
1631512923.929802,-8.6934,-10.8538,-6.1641,-4.4482,-5.4172,-2.1730,145.80,-62.06,-139.94,0.006781,0.028973,0.027904,124.322070
1631512924.040868,-9.1230,-11.3770,-6.3729,-4.5886,-5.5884,-2.2194,145.63,-61.81,-139.52,0.006781,0.028973,0.027904,133.299241
1631512924.135957,-9.5851,-11.9399,-6.5954,-4.7349,-5.7694,-2.2696,145.27,-61.65,-138.89,0.006781,0.028973,0.027904,143.233800
1631512924.235077,-10.1194,-12.5912,-6.8503,-4.8996,-5.9743,-2.3272,144.57,-61.62,-137.96,0.006781,0.028973,0.027904,155.085933
1631512924.345998,-10.6382,-13.2238,-7.0957,-5.0601,-6.1687,-2.3838,143.74,-61.69,-136.98,0.006781,0.028973,0.027904,166.960789
1631512924.450190,-11.1348,-13.8289,-7.3288,-5.2175,-6.3539,-2.4395,143.07,-61.81,-136.23,0.006781,0.028973,0.027904,178.652260
1631512924.546836,-11.6242,-14.4246,-7.5567,-5.3703,-6.5349,-2.4923,142.67,-61.93,-135.73,0.006781,0.028973,0.027904,190.475392
1631512924.639280,-12.1187,-15.0262,-7.7855,-5.2443,-6.3786,-2.4187,142.53,-62.04,-135.48,0.006781,0.028973,0.027904,193.514056
1631512924.730090,-12.3440,-15.3003,-7.8893,-5.3147,-6.4657,-2.4450,142.66,-62.02,-135.67,0.006781,0.028973,0.027904,199.479062
1631512924.877171,-12.5708,-15.5763,-7.9935,-5.1122,-6.2281,-2.3501,143.27,-61.84,-136.28,0.006781,0.028973,0.027904,204.536950
1631512925.040111,-13.0399,-16.1487,-8.2090,-4.9934,-6.1005,-2.2902,144.64,-61.35,-137.71,0.006781,0.028973,0.027904,216.732813
1631512925.130611,-13.5454,-16.7673,-8.4402,-4.8950,-6.0015,-2.2333,145.83,-60.57,-139.15,0.006781,0.028973,0.027904,230.734783
1631512925.230243,-14.1266,-17.4814,-8.7040,-4.8332,-5.9506,-2.1806,146.22,-59.88,-139.96,0.006781,0.028973,0.027904,247.892753
1631512925.346713,-14.6444,-18.1200,-8.9365,-4.7642,-5.8844,-2.1295,145.88,-59.76,-139.81,0.006781,0.028973,0.027904,264.140975
1631512925.451881,-15.0860,-18.6661,-9.1333,-4.6769,-5.7921,-2.0788,145.42,-59.85,-139.27,0.006781,0.028973,0.027904,278.815939
1631512925.543042,-15.4833,-19.1587,-9.3096,-4.5831,-5.6860,-2.0307,144.96,-59.93,-138.63,0.006781,0.028973,0.027904,292.771906
1631512925.626682,-16.0143,-19.8182,-9.5443,-4.5444,-5.6509,-2.0048,144.38,-60.00,-137.75,0.006781,0.028973,0.027904,312.459658
1631512925.740061,-16.4319,-20.3380,-9.7282,-4.4711,-5.5703,-1.9639,143.89,-60.10,-137.03,0.006781,0.028973,0.027904,328.789247
1631512925.830349,-16.9355,-20.9659,-9.9490,-4.4431,-5.5414,-1.9451,143.36,-60.37,-136.12,0.006781,0.028973,0.027904,349.507615
1631512925.940478,-17.3896,-21.5324,-10.1476,-4.3986,-5.4892,-1.9232,142.93,-60.52,-135.42,0.006781,0.028973,0.027904,369.119146
1631512926.040561,-17.9548,-22.2385,-10.3946,-4.3938,-5.4975,-1.9184,142.47,-60.37,-135.04,0.006781,0.028973,0.027904,394.743795
1631512926.165813,-18.3252,-22.7025,-10.5561,-4.3215,-5.4182,-1.8816,142.34,-60.12,-135.14,0.006781,0.028973,0.027904,412.377922
1631512926.248676,-18.7371,-23.2193,-10.7350,-4.2766,-5.3718,-1.8539,142.37,-59.86,-135.22,0.006781,0.028973,0.027904,432.910358
1631512926.342037,-19.1194,-23.7000,-10.9004,-4.2240,-5.3136,-1.8240,142.42,-59.79,-135.18,0.006781,0.028973,0.027904,452.847796
1631512926.429696,-19.7045,-24.4367,-11.1526,-4.2577,-5.3658,-1.8335,142.29,-59.78,-134.91,0.006781,0.028973,0.027904,484.689154
1631512926.564101,-20.0015,-24.8112,-11.2804,-4.1705,-5.2624,-1.7942,142.09,-59.68,-134.67,0.006781,0.028973,0.027904,501.574950
1631512926.632784,-20.4166,-25.3355,-11.4588,-4.1446,-5.2407,-1.7780,141.68,-59.58,-134.18,0.006781,0.028973,0.027904,526.217756
1631512926.730086,-20.8719,-25.9114,-11.6539,-4.1481,-5.2466,-1.7754,141.02,-59.47,-133.48,0.006781,0.028973,0.027904,554.327291
1631512926.837102,-21.3361,-26.4985,-11.8522,-4.1652,-5.2663,-1.7764,140.31,-59.29,-132.66,0.006781,0.028973,0.027904,584.026366
1631512926.945935,-21.7379,-27.0064,-12.0234,-4.1544,-5.2507,-1.7693,139.72,-59.14,-131.78,0.006781,0.028973,0.027904,610.642178
1631512927.040052,-22.1749,-27.5584,-12.2095,-4.1641,-5.2571,-1.7722,139.23,-59.02,-130.73,0.006781,0.028973,0.027904,640.596631
1631512927.142430,-22.5722,-28.0596,-12.3785,-4.1537,-5.2395,-1.7672,138.97,-58.90,-129.94,0.006781,0.028973,0.027904,668.753978
1631512927.235490,-23.0997,-28.7253,-12.6030,-4.2000,-5.3037,-1.7892,138.78,-58.74,-129.30,0.006781,0.028973,0.027904,707.378132
1631512927.358507,-23.4663,-29.1886,-12.7593,-4.1634,-5.2652,-1.7755,138.73,-58.59,-129.28,0.006781,0.028973,0.027904,735.169792
1631512927.443934,-23.8489,-29.6726,-12.9225,-4.1418,-5.2421,-1.7669,138.74,-58.42,-129.46,0.006781,0.028973,0.027904,765.249636
1631512927.533714,-24.2914,-30.2330,-13.1113,-4.1510,-5.2603,-1.7730,138.82,-58.21,-129.78,0.006781,0.028973,0.027904,801.235474
1631512927.637696,-24.7257,-30.7842,-13.2971,-4.1543,-5.2808,-1.7782,138.93,-58.01,-130.01,0.006781,0.028973,0.027904,837.736763
1631512927.739605,-25.1588,-31.3356,-13.4827,-4.1569,-5.3000,-1.7844,139.04,-57.92,-130.04,0.006781,0.028973,0.027904,875.353651
1631512927.841146,-25.6737,-31.9932,-13.7041,-4.2005,-5.3733,-1.8097,139.12,-57.82,-130.11,0.006781,0.028973,0.027904,921.484175
1631512927.961203,-25.9859,-32.3930,-13.8388,-4.1473,-5.3153,-1.7905,139.13,-57.73,-130.14,0.006781,0.028973,0.027904,950.397939
1631512928.034106,-26.4266,-32.9584,-14.0293,-4.1647,-5.3502,-1.8027,139.16,-57.61,-130.00,0.006781,0.028973,0.027904,992.556921
1631512928.137414,-26.8969,-33.5634,-14.2333,-4.1945,-5.4003,-1.8225,139.29,-57.42,-129.86,0.006781,0.028973,0.027904,1038.870795
1631512928.247048,-27.2902,-34.0701,-14.4045,-4.1868,-5.3977,-1.8260,139.61,-57.14,-129.98,0.006781,0.028973,0.027904,1078.778223
1631512928.338507,-27.7426,-34.6536,-14.6021,-4.2131,-5.4364,-1.8435,140.28,-56.70,-130.41,0.006781,0.028973,0.027904,1126.029557
1631512928.443455,-28.1570,-35.1885,-14.7838,-4.2185,-5.4446,-1.8532,141.08,-56.20,-131.03,0.006781,0.028973,0.027904,1170.565388
1631512928.539247,-28.6055,-35.7671,-14.9811,-4.2492,-5.4783,-1.8704,142.01,-55.58,-131.76,0.006781,0.028973,0.027904,1220.091984
1631512928.642468,-29.0256,-36.3084,-15.1660,-4.2629,-5.4902,-1.8764,142.89,-55.01,-132.44,0.006781,0.028973,0.027904,1267.714193
1631512928.738640,-29.4951,-36.9129,-15.3727,-4.3011,-5.5382,-1.8940,143.70,-54.45,-133.13,0.006781,0.028973,0.027904,1322.319263
1631512928.845451,-29.9784,-37.5356,-15.5857,-4.3410,-5.5986,-1.9163,144.38,-53.96,-133.73,0.006781,0.028973,0.027904,1379.949623
1631512928.954412,-30.3169,-37.9727,-15.7354,-4.3015,-5.5577,-1.9043,144.92,-53.60,-134.24,0.006781,0.028973,0.027904,1421.523662
1631512929.030767,-30.8202,-38.6238,-15.9588,-4.3552,-5.6412,-1.9378,146.09,-52.92,-135.37,0.006781,0.028973,0.027904,1485.043860
1631512929.144054,-31.2036,-39.1211,-16.1296,-4.3402,-5.6365,-1.9369,147.09,-52.19,-136.28,0.006781,0.028973,0.027904,1534.736230
1631512929.229986,-31.7440,-39.8236,-16.3710,-4.4135,-5.7418,-1.9721,147.84,-51.08,-137.05,0.006781,0.028973,0.027904,1606.546100
1631512929.350281,-32.1636,-40.3699,-16.5585,-4.4210,-5.7577,-1.9747,147.75,-50.38,-136.99,0.006781,0.028973,0.027904,1663.660295
1631512929.442859,-32.6189,-40.9633,-16.7618,-4.4462,-5.8015,-1.9858,147.26,-49.91,-136.29,0.006781,0.028973,0.027904,1727.230300
1631512929.542895,-33.0665,-41.5481,-16.9619,-4.4622,-5.8364,-1.9952,146.57,-49.76,-135.19,0.006781,0.028973,0.027904,1791.370422
1631512929.640810,-33.6454,-42.3064,-17.2212,-4.5453,-5.9612,-2.0424,145.71,-49.83,-133.85,0.006781,0.028973,0.027904,1876.234396
1631512929.766031,-34.0193,-42.7970,-17.3897,-4.5168,-5.9317,-2.0412,145.53,-50.03,-133.55,0.006781,0.028973,0.027904,1932.436419
1631512929.846421,-34.4634,-43.3808,-17.5909,-4.5315,-5.9620,-2.0568,145.70,-50.42,-133.48,0.006781,0.028973,0.027904,2001.095780
1631512929.942090,-34.9141,-43.9741,-17.7958,-4.5517,-5.9941,-2.0728,146.00,-51.04,-133.33,0.006781,0.028973,0.027904,2072.521992
1631512930.038776,-35.4050,-44.6209,-18.0202,-4.5913,-6.0521,-2.1067,146.09,-51.60,-132.92,0.006781,0.028973,0.027904,2152.161392
1631512930.143395,-35.9232,-45.3043,-18.2592,-4.6442,-6.1287,-2.1528,146.03,-51.95,-132.29,0.006781,0.028973,0.027904,2238.048708
1631512930.252722,-36.3342,-45.8470,-18.4505,-4.6354,-6.1226,-2.1654,146.05,-51.98,-131.74,0.006781,0.028973,0.027904,2307.838051
1631512930.339039,-36.7947,-46.4552,-18.6663,-4.6538,-6.1479,-2.1894,146.03,-51.74,-131.19,0.006781,0.028973,0.027904,2388.039506
1631512930.435624,-37.3499,-47.1889,-18.9286,-4.7181,-6.2383,-2.2367,145.68,-51.17,-130.62,0.006781,0.028973,0.027904,2486.899416
1631512930.551050,-37.8152,-47.8047,-19.1499,-4.7325,-6.2688,-2.2576,145.21,-50.56,-130.17,0.006781,0.028973,0.027904,2571.651744
1631512930.646997,-38.3204,-48.4746,-19.3916,-4.7714,-6.3339,-2.2905,144.84,-50.07,-129.61,0.006781,0.028973,0.027904,2665.844173
1631512930.750584,-38.7064,-48.9875,-19.5774,-4.7403,-6.3025,-2.2875,144.69,-49.84,-129.18,0.006781,0.028973,0.027904,2739.687346
1631512930.829673,-39.2757,-49.7453,-19.8534,-4.8065,-6.4064,-2.3411,144.63,-49.33,-128.85,0.006781,0.028973,0.027904,2851.235439
1631512930.945853,-39.7768,-50.4139,-20.0985,-4.8363,-6.4583,-2.3734,144.80,-48.76,-128.86,0.006781,0.028973,0.027904,2951.571824
1631512931.047138,-40.2906,-51.1006,-20.3514,-4.8730,-6.5193,-2.4056,145.12,-48.25,-129.03,0.006781,0.028973,0.027904,3056.747765
1631512931.150241,-40.7613,-51.7309,-20.5844,-4.8844,-6.5451,-2.4244,145.43,-47.84,-129.30,0.006781,0.028973,0.027904,3155.389623
1631512931.244255,-41.3363,-52.5021,-20.8709,-4.9524,-6.6505,-2.4771,145.92,-47.35,-129.62,0.006781,0.028973,0.027904,3278.462014
1631512931.358143,-41.7611,-53.0731,-21.0838,-4.9341,-6.6384,-2.4789,146.37,-47.04,-129.77,0.006781,0.028973,0.027904,3371.515089
1631512931.441879,-42.2553,-53.7387,-21.3328,-4.9552,-6.6773,-2.5022,146.83,-46.71,-129.83,0.006781,0.028973,0.027904,3482.539667
1631512931.539271,-42.7661,-54.4275,-21.5915,-4.9842,-6.7271,-2.5317,147.21,-46.28,-129.77,0.006781,0.028973,0.027904,3599.915625
1631512931.639406,-43.4059,-55.2919,-21.9175,-5.0790,-6.8688,-2.5961,147.48,-45.59,-129.57,0.006781,0.028973,0.027904,3749.753524
1631512931.763273,-43.8479,-55.8902,-22.1439,-5.0643,-6.8600,-2.5983,147.56,-45.10,-129.31,0.006781,0.028973,0.027904,3855.549724
1631512931.848202,-44.3424,-56.5605,-22.3981,-5.0866,-6.8968,-2.6192,147.63,-44.82,-128.81,0.006781,0.028973,0.027904,3976.829160
1631512931.943151,-44.9040,-57.3222,-22.6879,-5.1460,-6.9837,-2.6616,147.64,-44.86,-128.08,0.006781,0.028973,0.027904,4117.274750
1631512932.050076,-45.5273,-58.1687,-23.0114,-5.2272,-7.1031,-2.7232,147.59,-45.03,-127.20,0.006781,0.028973,0.027904,4275.896456
1631512932.167140,-45.8948,-58.6683,-23.2034,-5.1626,-7.0223,-2.7042,147.48,-44.97,-126.76,0.006781,0.028973,0.027904,4371.730157
1631512932.236081,-46.5012,-59.4938,-23.5225,-5.2323,-7.1316,-2.7665,147.31,-44.70,-126.14,0.006781,0.028973,0.027904,4533.691564
1631512932.349736,-46.9874,-60.1571,-23.7806,-5.2381,-7.1481,-2.7904,147.42,-44.37,-125.75,0.006781,0.028973,0.027904,4666.296718
1631512932.440248,-47.5811,-60.9678,-24.0981,-5.2993,-7.2417,-2.8444,147.77,-43.99,-125.43,0.006781,0.028973,0.027904,4831.520203
1631512932.550015,-48.1497,-61.7454,-24.4044,-5.3411,-7.3098,-2.8877,148.15,-43.61,-125.32,0.006781,0.028973,0.027904,4992.862760
1631512932.654150,-48.5687,-62.3192,-24.6317,-5.3041,-7.2662,-2.8850,148.45,-43.34,-125.33,0.006781,0.028973,0.027904,5114.658338
1631512932.730865,-49.1519,-63.1186,-24.9503,-5.3562,-7.3490,-2.9410,148.96,-42.85,-125.37,0.006781,0.028973,0.027904,5288.035112
1631512932.837440,-49.7968,-64.0044,-25.3063,-5.4337,-7.4727,-3.0129,149.73,-41.95,-125.44,0.006781,0.028973,0.027904,5483.183570
1631512932.953894,-50.2179,-64.5840,-25.5403,-5.3866,-7.4179,-2.9991,150.28,-41.26,-125.54,0.006781,0.028973,0.027904,5613.602164
1631512933.029749,-50.8340,-65.4334,-25.8842,-5.4482,-7.5193,-3.0494,150.86,-40.49,-125.77,0.006781,0.028973,0.027904,5808.870218
1631512933.140549,-51.4124,-66.2329,-26.2090,-5.4803,-7.5861,-3.0865,151.15,-40.16,-126.08,0.006781,0.028973,0.027904,5995.880688
1631512933.243676,-52.0920,-67.1753,-26.5934,-5.5630,-7.7290,-3.1602,151.45,-39.97,-126.40,0.006781,0.028973,0.027904,6219.803154
1631512933.363586,-52.5977,-67.8790,-26.8817,-5.5539,-7.7390,-3.1766,151.84,-40.10,-126.44,0.006781,0.028973,0.027904,6389.964098
1631512933.452239,-53.1110,-68.5955,-27.1764,-5.5441,-7.7522,-3.1945,152.43,-40.44,-126.32,0.006781,0.028973,0.027904,6567.022993
1631512933.542365,-53.6912,-69.4083,-27.5120,-5.5645,-7.8084,-3.2318,153.01,-40.66,-126.18,0.006781,0.028973,0.027904,6771.997371
1631512933.644136,-54.3482,-70.3321,-27.8954,-5.6225,-7.9220,-3.2954,153.47,-40.70,-126.05,0.006781,0.028973,0.027904,7009.036374
1631512933.758571,-54.8271,-71.0077,-28.1770,-5.5907,-7.8966,-3.2984,153.71,-40.68,-125.88,0.006781,0.028973,0.027904,7185.919864
1631512933.841809,-55.3319,-71.7217,-28.4759,-5.5746,-7.8949,-3.3126,153.99,-40.60,-125.58,0.006781,0.028973,0.027904,7377.261685
1631512933.929914,-55.9278,-72.5669,-28.8314,-5.6076,-7.9644,-3.3578,154.46,-40.44,-125.16,0.006781,0.028973,0.027904,7608.377785
1631512934.033753,-56.6434,-73.5846,-29.2617,-5.7004,-8.1166,-3.4406,155.10,-40.28,-124.75,0.006781,0.028973,0.027904,7890.887986
1631512934.157052,-57.1974,-74.3743,-29.5971,-5.7022,-8.1371,-3.4636,155.53,-40.20,-124.64,0.006781,0.028973,0.027904,8113.967267
1631512934.251734,-57.6801,-75.0641,-29.8912,-5.6675,-8.1094,-3.4623,155.84,-40.19,-124.60,0.006781,0.028973,0.027904,8313.331348
1631512934.334481,-58.3355,-76.0039,-30.2933,-5.7220,-8.2231,-3.5261,156.17,-40.31,-124.49,0.006781,0.028973,0.027904,8590.179161
1631512934.446599,-58.9436,-76.8794,-30.6697,-5.7488,-8.2914,-3.5739,156.32,-40.41,-124.40,0.006781,0.028973,0.027904,8852.236286
1631512934.549894,-59.5070,-77.6935,-31.0215,-5.7499,-8.3237,-3.6053,156.32,-40.29,-124.42,0.006781,0.028973,0.027904,9100.564513
1631512934.645384,-59.9858,-78.3879,-31.3228,-5.7095,-8.2962,-3.6072,156.33,-40.04,-124.46,0.006781,0.028973,0.027904,9317.011326
1631512934.726805,-60.6967,-79.4237,-31.7745,-5.7941,-8.4606,-3.7000,156.54,-39.44,-124.51,0.006781,0.028973,0.027904,9645.231704
1631512934.847231,-61.4242,-80.4878,-32.2413,-5.8838,-8.6210,-3.7919,156.89,-38.50,-124.68,0.006781,0.028973,0.027904,9986.089154
1631512934.968609,-61.8950,-81.1784,-32.5455,-5.8357,-8.5693,-3.7805,156.92,-37.74,-124.91,0.006781,0.028973,0.027904,10211.446670
1631512935.046900,-62.4421,-81.9832,-32.9011,-5.8289,-8.5913,-3.8006,156.82,-36.96,-125.13,0.006781,0.028973,0.027904,10480.077085
1631512935.138297,-63.0700,-82.9112,-33.3119,-5.8578,-8.6785,-3.8435,156.70,-36.35,-125.20,0.006781,0.028973,0.027904,10795.260590
1631512935.242996,-63.7240,-83.8830,-33.7425,-5.8886,-8.7785,-3.8915,156.57,-35.95,-125.12,0.006781,0.028973,0.027904,11130.508376
